ipaddr_origin,idp_origin,ipaddr_resp,idp_resp,host,uri
180.239.119.186,4846,116.232.112.150,8000,google.com,/search?q=data
169.9.44.195,2854,24.164.245.179,80,university.ac.th,/api/ping
172.247.172.107,3927,37.77.185.88,80,login.microsoftonline.com,/messages
74.161.69.65,4961,35.58.3.122,80,login.microsoftonline.com,/messages
161.57.138.228,2187,53.80.12.9,8000,medium.com,/search?q=data
173.229.67.138,1682,151.135.241.150,8000,facebook.com,/download/latest
25.104.140.209,4020,249.32.249.2,80,facebook.com,/messages
134.221.189.235,5008,107.125.152.187,80,facebook.com,/products/books
82.127.65.226,3925,248.186.165.31,80,www.google.com,/dashboard
180.11.247.125,1062,138.137.114.119,80,api.line.me,/messages
36.52.188.104,5765,54.236.43.181,80,twitter.com,/api/ping
163.165.62.129,2071,58.80.97.83,80,google.com,/search?q=data
58.142.87.241,4830,155.126.245.94,80,teams.microsoft.com,/en-US/docs/Web/HTTP
130.132.99.12,4362,221.84.163.201,80,university.ac.th,/stories/12345
229.148.129.16,5409,194.230.169.35,80,cdn.discordapp.com,/download/latest
156.81.141.67,3983,211.76.175.71,80,facebook.com,/home
9.117.138.226,5409,177.191.229.66,80,university.ac.th,/api/ping
175.205.173.1,5252,216.241.37.213,80,zoom.us,/download/latest
195.27.160.69,5280,141.14.175.225,80,amazon.com,/download/latest
85.207.101.182,3753,174.137.145.223,80,teams.microsoft.com,/api/ping
200.81.104.87,5851,187.73.71.165,8080,student.university.ac.th,/search?q=data
230.235.79.214,3100,129.206.228.239,80,university.ac.th,/stories/12345
69.99.69.249,2032,150.40.3.51,8080,stackoverflow.com,/dashboard
73.95.224.222,3028,191.13.193.178,80,twitter.com,/course
94.104.95.70,4916,116.238.202.142,8000,twitter.com,/dashboard
7.238.170.43,4759,54.92.177.13,80,youtube.com,/auth/verify
101.119.71.245,5283,233.218.223.121,8080,teams.microsoft.com,/download/latest
106.64.104.9,6159,7.139.19.108,80,teams.microsoft.com,/products/books
126.133.149.133,1692,72.203.213.218,8000,stackoverflow.com,/messages
176.172.251.215,5605,12.197.226.14,8000,amazon.com,/course
222.149.35.72,2006,25.80.11.30,80,www.instagram.com,/api/ping
228.179.12.194,2408,6.40.206.182,80,zoom.us,/stories/12345
59.21.182.11,3992,69.120.110.205,8000,facebook.com,/products/books
30.187.74.42,2578,193.168.164.34,80,medium.com,/products/books
83.229.226.127,2352,139.232.182.195,8000,www.google.com,/course
163.186.135.81,3211,216.132.196.9,80,cdn.discordapp.com,/messages
34.129.229.246,3449,91.14.1.162,80,zoom.us,/search?q=data
124.216.86.181,1259,79.61.45.19,80,university.ac.th,/home
238.80.10.77,4009,228.243.232.206,80,amazon.com,/stories/12345
19.52.167.80,2419,172.187.46.0,8080,teams.microsoft.com,/course
35.140.203.114,2587,30.70.117.126,8000,zoom.us,/stories/12345
223.78.49.142,3239,60.119.212.29,8080,www.google.com,/api/ping
217.15.29.64,4550,107.95.174.199,80,www.instagram.com,/search?q=data
69.240.33.220,6366,63.88.246.188,8080,amazon.com,/auth/verify
218.38.8.250,4061,18.118.230.140,80,facebook.com,/messages
148.81.111.148,1886,253.224.182.74,80,google.com,/download/latest
13.201.72.120,1670,199.66.205.159,80,student.university.ac.th,/login
156.94.246.111,3132,121.14.192.234,80,twitter.com,/messages
48.81.232.203,2472,215.188.35.98,8080,twitter.com,/profile
5.178.236.65,3110,65.118.77.136,80,login.microsoftonline.com,/en-US/docs/Web/HTTP
116.45.65.22,5067,231.186.36.124,80,teams.microsoft.com,/home
122.76.178.163,6323,29.203.178.224,8080,student.university.ac.th,/download/latest
246.247.29.111,1198,15.7.193.75,8080,student.university.ac.th,/download/latest
3.119.88.120,6137,102.248.140.154,8000,zoom.us,/login
120.106.12.199,4945,169.119.239.238,80,facebook.com,/messages
153.54.108.190,6411,216.18.131.185,80,university.ac.th,/home
34.33.177.146,4707,238.51.124.20,80,university.ac.th,/search?q=data
103.149.137.205,1769,186.82.85.61,80,stackoverflow.com,/profile
182.238.195.116,3801,157.116.59.1,8000,teams.microsoft.com,/search?q=data
99.214.134.248,5994,182.109.202.222,80,www.instagram.com,/download/latest
100.178.115.171,4078,72.55.128.58,80,university.ac.th,/products/books
178.200.54.151,5418,139.151.254.242,80,university.ac.th,/messages
242.163.138.210,2936,103.206.240.14,80,cdn.discordapp.com,/api/ping
21.118.58.180,3401,61.204.18.204,8000,youtube.com,/search?q=data
121.138.39.53,3145,227.162.175.108,8080,google.com,/download/latest
72.143.120.232,1456,42.133.167.250,8000,stackoverflow.com,/products/books
244.247.178.194,4920,46.123.60.58,8080,facebook.com,/messages
4.76.249.220,1528,142.145.165.87,80,teams.microsoft.com,/dashboard
211.194.97.111,5150,54.157.112.149,80,stackoverflow.com,/profile
255.2.171.170,6286,156.91.80.77,80,zoom.us,/en-US/docs/Web/HTTP
106.23.134.11,3866,112.79.94.121,80,medium.com,/dashboard
9.175.51.41,5572,151.25.43.246,80,student.university.ac.th,/messages
185.172.35.49,5979,85.9.48.86,8000,login.microsoftonline.com,/products/books
131.88.195.168,2266,242.254.160.35,80,teams.microsoft.com,/dashboard
94.156.74.78,2890,181.54.17.222,80,google.com,/stories/12345
58.232.85.79,3628,164.211.62.38,80,stackoverflow.com,/api/ping
60.152.227.183,4310,60.241.169.233,80,cdn.discordapp.com,/en-US/docs/Web/HTTP
173.253.64.16,1197,153.117.136.201,80,student.university.ac.th,/auth/verify
180.78.19.237,3276,125.241.195.7,8000,youtube.com,/api/ping
81.133.13.79,2136,67.171.93.166,8000,zoom.us,/dashboard
201.11.172.106,3417,60.236.215.156,8000,teams.microsoft.com,/home
105.168.6.79,6412,225.247.139.173,80,api.line.me,/search?q=data
39.42.103.89,4345,69.51.159.88,80,amazon.com,/download/latest
115.230.107.169,4883,144.92.24.240,80,student.university.ac.th,/en-US/docs/Web/HTTP
203.184.255.203,3284,171.160.17.17,80,twitter.com,/profile
252.218.125.13,6179,220.234.118.83,8000,teams.microsoft.com,/download/latest
216.229.115.54,2711,211.176.136.122,80,university.ac.th,/search?q=data
126.69.190.8,1540,163.134.255.33,80,twitter.com,/stories/12345
74.160.238.9,4114,141.50.17.118,80,www.instagram.com,/api/ping
99.145.211.235,5370,152.28.141.194,8000,twitter.com,/home
175.85.239.217,4587,26.15.139.156,80,teams.microsoft.com,/dashboard
71.128.164.28,2186,29.226.235.105,8000,stackoverflow.com,/login
202.150.37.31,4326,8.196.130.29,80,stackoverflow.com,/course
104.230.86.84,2669,89.90.68.137,80,cdn.discordapp.com,/stories/12345
179.232.31.206,3941,100.225.39.5,80,zoom.us,/login
28.176.175.113,3259,59.96.231.112,80,amazon.com,/products/books
164.245.8.144,4432,26.125.90.177,80,youtube.com,/en-US/docs/Web/HTTP
67.117.109.157,2556,62.123.76.48,80,login.microsoftonline.com,/course
84.157.46.185,2453,163.31.91.51,8080,zoom.us,/profile
173.12.54.127,3653,115.86.31.212,8000,twitter.com,/stories/12345
97.148.92.59,5651,24.140.71.31,8000,university.ac.th,/login
53.87.21.252,5943,207.49.217.233,80,www.google.com,/profile
123.92.190.114,1121,130.177.1.33,80,cdn.discordapp.com,/dashboard
121.37.249.113,1371,56.85.87.127,80,amazon.com,/download/latest
172.75.239.227,1286,146.74.81.235,80,stackoverflow.com,/login
236.45.195.122,3468,72.186.210.227,80,login.microsoftonline.com,/course
216.228.196.185,6255,135.109.98.169,80,login.microsoftonline.com,/home
34.138.53.131,2980,36.7.145.198,80,facebook.com,/products/books
87.238.214.146,1318,165.195.176.212,80,youtube.com,/dashboard
177.232.72.199,1281,92.153.240.9,80,medium.com,/login
240.58.169.219,2367,215.44.100.184,80,facebook.com,/home
105.43.153.110,4924,185.238.219.253,80,zoom.us,/api/ping
18.144.233.25,1284,250.131.56.170,80,api.line.me,/en-US/docs/Web/HTTP
210.252.122.149,2744,211.59.115.172,80,facebook.com,/messages
205.1.12.36,1971,76.144.26.31,80,youtube.com,/api/ping
88.67.188.208,3999,38.19.227.243,80,twitter.com,/stories/12345
31.224.49.235,5678,164.158.9.112,80,login.microsoftonline.com,/api/ping
75.124.91.16,2221,94.82.189.22,80,api.line.me,/en-US/docs/Web/HTTP
175.255.61.17,4002,218.111.173.92,80,stackoverflow.com,/auth/verify
147.81.158.12,1352,127.113.221.177,80,university.ac.th,/home
94.123.250.205,6032,204.137.69.77,80,medium.com,/profile
197.141.241.213,1304,189.1.206.254,80,youtube.com,/products/books
223.236.202.228,1131,30.64.53.202,8000,amazon.com,/api/ping
91.160.161.5,5873,6.197.153.160,80,university.ac.th,/messages
201.168.203.59,6106,241.53.52.224,80,cdn.discordapp.com,/download/latest
206.82.170.32,6467,22.6.115.189,80,medium.com,/products/books
147.156.166.29,1733,195.64.210.13,80,twitter.com,/search?q=data
20.188.224.16,5347,151.125.208.245,80,twitter.com,/login
232.106.183.207,1648,254.154.74.211,80,twitter.com,/dashboard
151.207.50.48,4735,137.228.204.42,80,amazon.com,/home
255.180.70.142,3348,108.10.159.159,80,zoom.us,/home
57.254.216.135,1857,146.114.50.243,8000,google.com,/en-US/docs/Web/HTTP
91.9.59.51,1384,54.240.165.47,80,amazon.com,/dashboard
97.139.160.143,2197,23.94.54.40,80,medium.com,/home
206.44.1.167,4416,93.108.172.120,80,facebook.com,/dashboard
97.33.30.133,3277,189.215.196.66,80,www.instagram.com,/dashboard
99.215.237.16,3842,151.218.243.215,80,google.com,/stories/12345
118.164.218.137,4795,193.229.251.205,80,www.instagram.com,/auth/verify
76.15.19.13,5088,208.12.176.90,80,university.ac.th,/stories/12345
205.49.81.235,1505,85.8.148.152,80,google.com,/en-US/docs/Web/HTTP
43.29.188.131,5734,64.16.174.247,80,amazon.com,/course
185.212.47.231,3852,231.61.207.197,80,www.instagram.com,/auth/verify
126.162.83.60,3723,43.202.228.119,8000,cdn.discordapp.com,/auth/verify
20.15.67.219,5542,81.233.219.84,8000,amazon.com,/search?q=data
206.62.128.116,2002,56.228.78.128,80,medium.com,/messages
242.234.92.202,4934,240.111.50.251,8000,stackoverflow.com,/en-US/docs/Web/HTTP
123.214.170.87,4338,42.67.63.244,80,google.com,/course
169.44.150.107,2643,6.102.34.180,80,facebook.com,/course
53.185.157.200,5662,192.251.19.204,80,www.instagram.com,/stories/12345
152.90.115.135,1196,74.50.168.154,80,university.ac.th,/home
115.59.176.68,1707,177.131.59.151,8000,medium.com,/auth/verify
8.33.47.197,5174,248.177.16.113,80,twitter.com,/home
117.221.170.21,2201,212.236.209.251,8000,facebook.com,/course
147.159.10.51,2607,29.94.25.16,8000,student.university.ac.th,/login
117.209.47.180,1511,112.66.0.134,80,student.university.ac.th,/search?q=data
206.103.74.220,6272,163.169.4.220,80,youtube.com,/search?q=data
28.62.68.107,3126,100.151.111.21,8000,teams.microsoft.com,/products/books
37.245.217.50,3984,234.169.23.26,80,www.instagram.com,/api/ping
48.116.180.226,6281,30.127.212.27,80,www.google.com,/course
89.67.248.51,6146,143.110.248.167,8080,api.line.me,/home
62.75.198.215,2831,213.217.125.88,8080,google.com,/messages
155.220.5.143,3361,30.173.9.222,80,twitter.com,/dashboard
224.11.216.142,2757,27.144.22.186,80,www.instagram.com,/course
187.113.98.34,3969,130.170.65.239,80,medium.com,/search?q=data
111.99.217.111,4117,126.244.42.14,80,stackoverflow.com,/home
116.177.43.88,6207,176.28.167.232,80,student.university.ac.th,/stories/12345
96.139.104.220,4283,198.175.18.142,80,www.instagram.com,/en-US/docs/Web/HTTP
230.177.66.50,4245,50.11.248.76,8000,stackoverflow.com,/dashboard
238.28.238.250,1298,9.192.172.87,80,facebook.com,/stories/12345
59.192.41.172,2453,5.99.40.233,80,twitter.com,/messages
101.224.173.44,1094,70.30.242.108,80,www.instagram.com,/search?q=data
49.168.19.8,6008,230.2.103.94,80,youtube.com,/products/books
240.23.242.120,3255,189.193.166.13,80,teams.microsoft.com,/en-US/docs/Web/HTTP
77.103.123.94,4204,51.118.161.55,8000,www.instagram.com,/login
228.136.4.49,6293,95.144.227.226,80,api.line.me,/stories/12345
150.164.38.17,2610,130.166.87.205,80,zoom.us,/profile
218.134.140.210,3620,178.232.13.89,8000,youtube.com,/dashboard
32.30.94.194,2541,26.154.16.166,80,zoom.us,/messages
23.55.251.90,5674,200.164.185.68,80,student.university.ac.th,/profile
190.175.192.77,3646,186.35.23.45,80,teams.microsoft.com,/api/ping
185.199.27.117,6419,20.35.202.22,80,facebook.com,/en-US/docs/Web/HTTP
238.159.249.233,6116,172.237.154.43,80,youtube.com,/products/books
87.130.96.163,5973,240.253.58.214,80,facebook.com,/download/latest
246.48.27.13,4303,31.65.75.75,80,login.microsoftonline.com,/products/books
122.193.226.181,2740,224.158.140.74,80,youtube.com,/search?q=data
40.152.182.201,5171,159.11.24.71,80,youtube.com,/messages
45.50.28.17,2471,159.13.221.84,8000,stackoverflow.com,/auth/verify
25.39.170.110,3234,176.59.173.223,80,medium.com,/login
34.59.99.155,4364,37.191.104.143,80,www.google.com,/login
158.196.60.31,2387,42.159.94.51,80,facebook.com,/auth/verify
29.70.11.76,6127,143.219.234.26,80,api.line.me,/messages
172.192.14.185,6460,30.82.94.222,8000,student.university.ac.th,/home
239.87.61.157,5256,191.193.53.224,80,amazon.com,/login
249.69.114.198,1362,71.18.17.81,80,login.microsoftonline.com,/search?q=data
95.176.33.169,3087,175.156.71.230,8000,cdn.discordapp.com,/api/ping
